,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20220826_1_0.0_8753.398625_mergedlength.json,0,0.0,58.34,00:00,00:58,4,0.06,0.04,0.0,0.13,1220,100.0,0,0.0,0,0.0,0,0.0
1,LMI_20220826_1_0.0_8753.398625_mergedlength.json,1,58.34,116.69,00:58,01:56,18,0.31,0.17,0.0,0.56,1834,100.0,0,0.0,0,0.0,0,0.0
2,LMI_20220826_1_0.0_8753.398625_mergedlength.json,2,116.69,175.03,01:56,02:55,26,0.47,0.22,0.14,0.76,1867,100.0,0,0.0,0,0.0,0,0.0
3,LMI_20220826_1_0.0_8753.398625_mergedlength.json,3,175.03,233.38,02:55,03:53,60,0.99,0.17,0.76,1.25,939,50.29,928,49.71,0,0.0,0,0.0
4,LMI_20220826_1_0.0_8753.398625_mergedlength.json,4,233.38,291.72,03:53,04:51,57,1.0,0.1,0.84,1.13,920,49.28,947,50.72,0,0.0,0,0.0
5,LMI_20220826_1_0.0_8753.398625_mergedlength.json,5,291.72,350.06,04:51,05:50,47,0.89,0.13,0.73,1.12,1342,71.88,525,28.12,0,0.0,0,0.0
6,LMI_20220826_1_0.0_8753.398625_mergedlength.json,6,350.06,408.41,05:50,06:48,59,1.02,0.12,0.83,1.34,1228,65.77,639,34.23,0,0.0,0,0.0
7,LMI_20220826_1_0.0_8753.398625_mergedlength.json,7,408.41,466.75,06:48,07:46,80,1.27,0.19,0.78,1.45,266,14.25,1601,85.75,0,0.0,0,0.0
8,LMI_20220826_1_0.0_8753.398625_mergedlength.json,8,466.75,525.09,07:46,08:45,44,0.8,0.15,0.59,1.02,1657,88.75,210,11.25,0,0.0,0,0.0
9,LMI_20220826_1_0.0_8753.398625_mergedlength.json,9,525.09,583.44,08:45,09:43,43,0.69,0.21,0.45,1.06,1527,81.79,340,18.21,0,0.0,0,0.0
10,LMI_20220826_1_0.0_8753.398625_mergedlength.json,10,583.44,641.78,09:43,10:41,40,0.74,0.11,0.48,1.0,1857,99.46,10,0.54,0,0.0,0,0.0
11,LMI_20220826_1_0.0_8753.398625_mergedlength.json,11,641.78,700.12,10:41,11:40,27,0.46,0.1,0.26,0.63,1867,100.0,0,0.0,0,0.0,0,0.0
12,LMI_20220826_1_0.0_8753.398625_mergedlength.json,12,700.12,758.47,11:40,12:38,43,0.81,0.62,0.11,1.76,1136,60.85,731,39.15,0,0.0,0,0.0
13,LMI_20220826_1_0.0_8753.398625_mergedlength.json,13,758.47,816.81,12:38,13:36,146,2.36,0.47,1.76,2.99,0,0.0,689,36.9,1178,63.1,0,0.0
14,LMI_20220826_1_0.0_8753.398625_mergedlength.json,14,816.81,875.16,13:36,14:35,124,2.32,0.33,1.91,2.94,0,0.0,460,24.64,1407,75.36,0,0.0
15,LMI_20220826_1_0.0_8753.398625_mergedlength.json,15,875.16,933.5,14:35,15:33,183,3.02,0.07,2.93,3.14,0,0.0,0,0.0,817,43.76,1050,56.24
16,LMI_20220826_1_0.0_8753.398625_mergedlength.json,16,933.5,991.84,15:33,16:31,130,2.24,0.3,1.97,2.99,0,0.0,280,15.0,1587,85.0,0,0.0
17,LMI_20220826_1_0.0_8753.398625_mergedlength.json,17,991.84,1050.19,16:31,17:30,132,2.39,0.24,2.09,2.84,0,0.0,0,0.0,1867,100.0,0,0.0
18,LMI_20220826_1_0.0_8753.398625_mergedlength.json,18,1050.19,1108.53,17:30,18:28,186,3.07,0.13,2.79,3.23,0,0.0,0,0.0,627,33.58,1240,66.42
19,LMI_20220826_1_0.0_8753.398625_mergedlength.json,19,1108.53,1166.88,18:28,19:26,138,2.44,0.13,2.32,2.79,0,0.0,0,0.0,1867,100.0,0,0.0
20,LMI_20220826_1_0.0_8753.398625_mergedlength.json,20,1166.88,1225.22,19:26,20:25,140,2.42,0.11,2.3,2.6,0,0.0,0,0.0,1867,100.0,0,0.0
21,LMI_20220826_1_0.0_8753.398625_mergedlength.json,21,1225.22,1283.56,20:25,21:23,170,2.81,0.44,2.25,3.37,0,0.0,0,0.0,1053,56.4,814,43.6
22,LMI_20220826_1_0.0_8753.398625_mergedlength.json,22,1283.56,1341.91,21:23,22:21,174,3.1,0.16,2.7,3.33,0,0.0,0,0.0,471,25.23,1396,74.77
