,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20230509_0_9452.16_final_mergedlength.json,0,0.0,63.0,00:00,01:03,4,0.96,0.68,0.12,2.38,104,60.47,44,25.58,24,13.95,0,0.0
1,LMI_20230509_0_9452.16_final_mergedlength.json,1,63.0,126.0,01:03,02:06,9,1.29,0.63,0.12,3.0,52,15.66,236,71.08,32,9.64,12,3.61
2,LMI_20230509_0_9452.16_final_mergedlength.json,2,126.0,189.0,02:06,03:09,37,1.52,1.21,0.12,5.5,388,40.76,280,29.41,148,15.55,120,12.61
3,LMI_20230509_0_9452.16_final_mergedlength.json,3,189.0,252.0,03:09,04:12,47,1.23,0.85,0.12,5.25,680,38.99,792,45.41,188,10.78,72,4.13
4,LMI_20230509_0_9452.16_final_mergedlength.json,4,252.0,315.0,04:12,05:15,38,1.37,0.73,0.12,3.38,384,31.07,572,46.28,256,20.71,24,1.94
5,LMI_20230509_0_9452.16_final_mergedlength.json,5,315.0,378.0,05:15,06:18,54,1.46,0.8,0.12,3.5,448,27.05,776,46.86,340,20.53,92,5.56
6,LMI_20230509_0_9452.16_final_mergedlength.json,6,378.0,441.0,06:18,07:21,35,1.42,0.84,0.12,3.5,360,32.97,448,41.03,212,19.41,72,6.59
7,LMI_20230509_0_9452.16_final_mergedlength.json,7,441.0,504.0,07:21,08:24,20,1.45,0.99,0.12,4.0,188,29.56,296,46.54,76,11.95,76,11.95
8,LMI_20230509_0_9452.16_final_mergedlength.json,8,504.0,567.0,08:24,09:27,19,1.69,1.2,0.12,4.25,184,40.0,64,13.91,132,28.7,80,17.39
9,LMI_20230509_0_9452.16_final_mergedlength.json,9,567.0,630.0,09:27,10:30,12,1.17,0.85,0.12,3.25,200,49.5,124,30.69,60,14.85,20,4.95
10,LMI_20230509_0_9452.16_final_mergedlength.json,10,630.0,693.0,10:30,11:33,25,1.53,1.2,0.12,4.25,308,46.11,120,17.96,132,19.76,108,16.17
11,LMI_20230509_0_9452.16_final_mergedlength.json,11,693.0,756.0,11:33,12:36,77,1.91,1.15,0.12,5.12,380,22.73,556,33.25,468,27.99,264,15.79
12,LMI_20230509_0_9452.16_final_mergedlength.json,12,756.0,819.0,12:36,13:39,114,2.38,1.25,0.12,4.88,368,19.05,308,15.94,500,25.88,756,39.13
13,LMI_20230509_0_9452.16_final_mergedlength.json,13,819.0,882.0,13:39,14:42,109,2.84,1.27,0.12,5.25,144,9.45,248,16.27,396,25.98,708,46.46
14,LMI_20230509_0_9452.16_final_mergedlength.json,14,882.0,945.0,14:42,15:45,142,3.07,1.42,0.12,6.62,92,4.99,368,19.96,452,24.51,780,42.3
15,LMI_20230509_0_9452.16_final_mergedlength.json,15,945.0,1008.0,15:45,16:48,110,2.36,1.12,0.12,6.0,192,10.04,556,29.08,600,31.38,532,27.82
16,LMI_20230509_0_9452.16_final_mergedlength.json,16,1008.0,1071.0,16:48,17:51,123,2.52,1.22,0.12,5.38,264,13.5,408,20.86,464,23.72,788,40.29
17,LMI_20230509_0_9452.16_final_mergedlength.json,17,1071.0,1134.0,17:51,18:54,120,2.62,1.18,0.12,5.88,60,3.25,536,29.0,576,31.17,600,32.47
18,LMI_20230509_0_9452.16_final_mergedlength.json,18,1134.0,1197.0,18:54,19:57,108,2.17,1.2,0.12,6.25,260,12.95,712,35.46,608,30.28,376,18.73
19,LMI_20230509_0_9452.16_final_mergedlength.json,19,1197.0,1260.0,19:57,21:00,88,2.19,1.12,0.12,5.12,216,13.2,436,26.65,580,35.45,400,24.45
20,LMI_20230509_0_9452.16_final_mergedlength.json,20,1260.0,1323.0,21:00,22:03,114,2.3,1.33,0.12,6.75,252,12.75,624,31.58,508,25.71,524,26.52
21,LMI_20230509_0_9452.16_final_mergedlength.json,21,1323.0,1386.0,22:03,23:06,69,1.85,1.09,0.12,4.75,356,23.67,516,34.31,324,21.54,308,20.48
22,LMI_20230509_0_9452.16_final_mergedlength.json,22,1386.0,1449.0,23:06,24:09,37,1.13,0.86,0.12,4.5,632,48.32,512,39.14,100,7.65,64,4.89
