,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20230504_0_9333.569985_final_mergedlength.json,0,0.0,62.22,00:00,01:02,4,0.96,0.59,0.12,2.0,100,55.56,64,35.56,16,8.89,0,0.0
1,LMI_20230504_0_9333.569985_final_mergedlength.json,1,62.22,124.44,01:02,02:04,12,1.39,0.67,0.12,2.5,112,28.0,180,45.0,108,27.0,0,0.0
2,LMI_20230504_0_9333.569985_final_mergedlength.json,2,124.44,186.66,02:04,03:06,59,1.57,1.16,0.12,5.12,601,38.6,444,28.52,224,14.39,284,18.24
3,LMI_20230504_0_9333.569985_final_mergedlength.json,3,186.66,248.88,03:06,04:08,50,1.31,1.09,0.12,6.75,655,41.07,636,39.87,212,13.29,56,3.51
4,LMI_20230504_0_9333.569985_final_mergedlength.json,4,248.88,311.09,04:08,05:11,43,1.5,0.91,0.12,4.0,364,29.55,508,41.23,252,20.45,108,8.77
5,LMI_20230504_0_9333.569985_final_mergedlength.json,5,311.09,373.31,05:11,06:13,42,1.25,1.0,0.12,5.5,620,41.5,644,43.11,118,7.9,88,5.89
6,LMI_20230504_0_9333.569985_final_mergedlength.json,6,373.31,435.53,06:13,07:15,35,1.31,0.68,0.12,3.5,320,26.42,709,58.55,146,12.06,36,2.97
7,LMI_20230504_0_9333.569985_final_mergedlength.json,7,435.53,497.75,07:15,08:17,31,1.37,0.83,0.12,3.0,336,33.5,411,40.98,232,23.13,24,2.39
8,LMI_20230504_0_9333.569985_final_mergedlength.json,8,497.75,559.97,08:17,09:19,13,1.38,0.87,0.12,3.25,124,33.7,152,41.3,64,17.39,28,7.61
9,LMI_20230504_0_9333.569985_final_mergedlength.json,9,559.97,622.19,09:19,10:22,13,1.13,0.91,0.12,3.62,256,55.17,120,25.86,52,11.21,36,7.76
10,LMI_20230504_0_9333.569985_final_mergedlength.json,10,622.19,684.41,10:22,11:24,26,1.52,1.01,0.12,3.62,272,37.78,196,27.22,164,22.78,88,12.22
11,LMI_20230504_0_9333.569985_final_mergedlength.json,11,684.41,746.62,11:24,12:26,89,2.1,1.23,0.12,5.5,372,21.04,468,26.47,496,28.05,408,23.08
12,LMI_20230504_0_9333.569985_final_mergedlength.json,12,746.62,808.84,12:26,13:28,104,2.26,1.37,0.12,6.0,296,15.75,584,31.08,460,24.48,487,25.92
13,LMI_20230504_0_9333.569985_final_mergedlength.json,13,808.84,871.06,13:28,14:31,122,2.96,1.29,0.12,6.88,96,6.0,236,14.76,468,29.27,723,45.22
14,LMI_20230504_0_9333.569985_final_mergedlength.json,14,871.06,933.28,14:31,15:33,135,2.98,1.14,0.12,6.62,36,1.97,276,15.07,644,35.17,771,42.11
15,LMI_20230504_0_9333.569985_final_mergedlength.json,15,933.28,995.5,15:33,16:35,117,2.42,1.07,0.12,5.5,124,6.24,600,30.2,640,32.21,607,30.55
16,LMI_20230504_0_9333.569985_final_mergedlength.json,16,995.5,1057.72,16:35,17:37,116,2.47,1.2,0.12,5.88,184,9.88,492,26.41,548,29.41,599,32.15
17,LMI_20230504_0_9333.569985_final_mergedlength.json,17,1057.72,1119.94,17:37,18:39,118,2.59,1.26,0.12,6.75,120,6.5,544,29.45,500,27.07,587,31.78
18,LMI_20230504_0_9333.569985_final_mergedlength.json,18,1119.94,1182.16,18:39,19:42,125,2.63,1.3,0.12,5.75,220,11.59,368,19.38,528,27.8,727,38.28
19,LMI_20230504_0_9333.569985_final_mergedlength.json,19,1182.16,1244.38,19:42,20:44,121,2.64,1.39,0.12,6.62,212,11.65,392,21.55,492,27.05,635,34.91
20,LMI_20230504_0_9333.569985_final_mergedlength.json,20,1244.38,1306.59,20:44,21:46,109,2.27,1.38,0.12,5.75,352,18.61,544,28.77,440,23.27,472,24.96
21,LMI_20230504_0_9333.569985_final_mergedlength.json,21,1306.59,1368.81,21:46,22:48,72,2.25,1.33,0.12,6.0,260,20.92,264,21.24,374,30.09,300,24.14
22,LMI_20230504_0_9333.569985_final_mergedlength.json,22,1368.81,1431.03,22:48,23:51,58,1.63,1.11,0.12,5.5,428,29.52,504,34.76,318,21.93,188,12.97
23,LMI_20230504_0_9333.569985_final_mergedlength.json,23,1431.03,1493.25,23:51,24:53,12,1.95,1.35,0.12,4.5,72,30.51,60,25.42,40,16.95,64,27.12
24,LMI_20230504_0_9333.569985_final_mergedlength.json,24,1493.25,1555.47,24:53,25:55,87,2.07,1.34,0.12,5.0,456,27.4,356,21.39,368,22.12,484,29.09
25,LMI_20230504_0_9333.569985_final_mergedlength.json,25,1555.47,1617.69,25:55,26:57,73,1.79,1.15,0.12,5.62,416,24.5,592,34.86,448,26.38,210,12.37
26,LMI_20230504_0_9333.569985_final_mergedlength.json,26,1617.69,1679.91,26:57,27:59,86,2.01,1.33,0.12,5.5,425,25.8,420,25.5,432,26.23,334,20.28
27,LMI_20230504_0_9333.569985_final_mergedlength.json,27,1679.91,1742.12,27:59,29:02,52,2.17,1.31,0.12,5.75,183,19.08,288,30.03,216,22.52,240,25.03
28,LMI_20230504_0_9333.569985_final_mergedlength.json,28,1742.12,1804.34,29:02,30:04,115,2.45,1.27,0.12,6.12,240,12.38,484,24.96,556,28.67,611,31.51
29,LMI_20230504_0_9333.569985_final_mergedlength.json,29,1804.34,1866.56,30:04,31:06,156,3.13,1.38,0.5,7.5,84,4.22,340,17.08,448,22.5,903,45.35
30,LMI_20230504_0_9333.569985_final_mergedlength.json,30,1866.56,1928.78,31:06,32:08,119,2.66,1.06,0.12,5.0,68,3.84,448,25.3,569,32.13,686,38.74
31,LMI_20230504_0_9333.569985_final_mergedlength.json,31,1928.78,1991.0,32:08,33:11,107,2.46,1.16,0.12,5.38,180,10.4,396,22.88,555,32.06,588,33.97
32,LMI_20230504_0_9333.569985_final_mergedlength.json,32,1991.0,2053.22,33:11,34:13,157,3.11,1.26,0.12,6.5,76,3.86,292,14.81,520,26.38,988,50.13
33,LMI_20230504_0_9333.569985_final_mergedlength.json,33,2053.22,2115.44,34:13,35:15,106,2.38,1.37,0.12,5.88,248,13.89,532,29.8,388,21.74,564,31.6
34,LMI_20230504_0_9333.569985_final_mergedlength.json,34,2115.44,2177.66,35:15,36:17,17,1.56,1.06,0.12,4.5,132,29.73,200,45.05,64,14.41,48,10.81
35,LMI_20230504_0_9333.569985_final_mergedlength.json,35,2177.66,2239.88,36:17,37:19,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36,LMI_20230504_0_9333.569985_final_mergedlength.json,36,2239.88,2302.09,37:19,38:22,62,2.08,1.21,0.12,5.75,244,19.5,404,32.29,323,25.82,256,20.46
37,LMI_20230504_0_9333.569985_final_mergedlength.json,37,2302.09,2364.31,38:22,39:24,104,2.38,1.26,0.12,5.38,224,12.78,524,29.89,385,21.96,608,34.68
38,LMI_20230504_0_9333.569985_final_mergedlength.json,38,2364.31,2426.53,39:24,40:26,80,1.85,1.05,0.12,5.12,380,21.38,633,35.62,460,25.89,296,16.66
39,LMI_20230504_0_9333.569985_final_mergedlength.json,39,2426.53,2488.75,40:26,41:28,85,1.99,0.93,0.12,4.25,272,15.02,611,33.74,620,34.24,308,17.01
40,LMI_20230504_0_9333.569985_final_mergedlength.json,40,2488.75,2550.97,41:28,42:30,105,2.54,1.31,0.12,5.75,224,13.47,328,19.72,480,28.86,551,33.13
41,LMI_20230504_0_9333.569985_final_mergedlength.json,41,2550.97,2613.19,42:30,43:33,108,2.32,1.19,0.12,6.0,228,12.29,536,28.89,520,28.03,543,29.27
42,LMI_20230504_0_9333.569985_final_mergedlength.json,42,2613.19,2675.41,43:33,44:35,42,2.21,1.1,0.12,4.88,104,13.51,248,32.21,200,25.97,218,28.31
43,LMI_20230504_0_9333.569985_final_mergedlength.json,43,2675.41,2737.62,44:35,45:37,92,2.26,1.34,0.12,6.12,284,17.15,460,27.78,456,27.54,392,23.67
44,LMI_20230504_0_9333.569985_final_mergedlength.json,44,2737.62,2799.84,45:37,46:39,54,1.59,1.06,0.12,4.62,455,32.34,464,32.98,316,22.46,172,12.22
45,LMI_20230504_0_9333.569985_final_mergedlength.json,45,2799.84,2862.06,46:39,47:42,60,1.74,0.79,0.12,3.62,249,17.02,594,40.6,548,37.46,72,4.92
46,LMI_20230504_0_9333.569985_final_mergedlength.json,46,2862.06,2924.28,47:42,48:44,51,1.36,1.0,0.12,3.88,665,42.01,522,32.98,228,14.4,168,10.61
47,LMI_20230504_0_9333.569985_final_mergedlength.json,47,2924.28,2986.5,48:44,49:46,55,1.45,1.0,0.12,6.12,511,32.61,636,40.59,340,21.7,56,3.57
