,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,0,0.0,58.34,00:00,00:58,4,0.96,0.41,0.12,1.75,84,44.68,104,55.32,0,0.0,0,0.0
1,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,1,58.34,116.69,00:58,01:56,14,1.84,0.94,0.12,4.0,72,22.22,96,29.63,124,38.27,32,9.88
2,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,2,116.69,175.03,01:56,02:55,28,1.16,0.84,0.12,4.12,525,50.43,312,29.97,172,16.52,32,3.07
3,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,3,175.03,233.38,02:55,03:53,67,1.79,0.95,0.12,6.25,231,13.25,844,48.42,500,28.69,140,8.03
4,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,4,233.38,291.72,03:53,04:51,45,1.27,0.6,0.12,3.0,496,28.13,1011,57.35,252,14.29,4,0.23
5,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,5,291.72,350.06,04:51,05:50,44,1.32,0.94,0.12,4.38,584,37.36,667,42.67,184,11.77,128,8.19
6,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,6,350.06,408.41,05:50,06:48,58,1.56,0.74,0.12,3.5,336,18.89,938,52.73,405,22.77,100,5.62
7,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,7,408.41,466.75,06:48,07:46,68,1.77,0.62,0.25,3.5,176,9.43,888,47.56,759,40.65,44,2.36
8,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,8,466.75,525.09,07:46,08:45,49,2.03,0.99,0.12,4.38,156,14.94,360,34.48,320,30.65,208,19.92
9,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,9,525.09,583.44,08:45,09:43,26,1.14,0.83,0.12,3.75,472,49.06,312,32.43,136,14.14,42,4.37
10,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,10,583.44,641.78,09:43,10:41,65,2.12,1.38,0.12,6.5,244,19.2,448,35.25,276,21.72,239,18.8
11,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,11,641.78,700.12,10:41,11:40,37,1.5,1.11,0.12,4.12,436,40.41,324,30.03,180,16.68,139,12.88
12,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,12,700.12,758.47,11:40,12:38,29,1.82,1.63,0.12,7.0,244,40.2,148,24.38,124,20.43,48,7.91
13,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,13,758.47,816.81,12:38,13:36,132,3.01,1.82,0.12,7.25,284,16.76,296,17.46,292,17.23,622,36.7
14,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,14,816.81,875.16,13:36,14:35,133,2.98,1.38,0.12,6.25,112,6.2,344,19.04,369,20.42,858,47.48
15,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,15,875.16,933.5,14:35,15:33,185,3.9,1.2,0.12,7.0,32,1.71,36,1.93,323,17.3,1100,58.92
16,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,16,933.5,991.84,15:33,16:31,142,3.0,1.52,0.12,6.62,156,8.36,324,17.35,511,27.37,632,33.85
17,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,17,991.84,1050.19,16:31,17:30,143,3.08,1.34,0.12,6.25,108,5.81,310,16.68,405,21.79,876,47.12
18,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,18,1050.19,1108.53,17:30,18:28,180,3.78,1.24,1.38,6.5,0,0.0,82,4.39,464,24.85,985,52.76
19,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,19,1108.53,1166.88,18:28,19:26,156,3.35,1.19,0.12,7.12,40,2.15,112,6.02,552,29.69,995,53.52
20,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,20,1166.88,1225.22,19:26,20:25,150,3.27,1.46,0.12,7.38,72,4.02,280,15.63,432,24.12,808,45.11
21,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,21,1225.22,1283.56,20:25,21:23,180,3.72,1.62,0.12,6.62,148,7.98,132,7.12,248,13.37,898,48.41
22,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,22,1283.56,1341.91,21:23,22:21,191,3.92,1.39,0.62,7.62,20,1.07,104,5.57,317,16.98,1050,56.24
23,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,23,1341.91,1400.25,22:21,23:20,66,2.92,1.61,0.12,6.5,112,12.35,232,25.58,107,11.8,388,42.78
24,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,24,1400.25,1458.59,23:20,24:18,76,2.87,1.59,0.12,6.5,128,12.13,251,23.79,152,14.41,444,42.09
25,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,25,1458.59,1516.94,24:18,25:16,99,2.31,1.51,0.12,5.88,322,19.0,549,32.39,284,16.76,432,25.49
26,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,26,1516.94,1575.28,25:16,26:15,127,3.07,1.72,0.12,6.75,138,8.59,368,22.91,340,21.17,508,31.63
27,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,27,1575.28,1633.62,26:15,27:13,92,2.74,1.68,0.12,6.88,216,16.22,272,20.42,200,15.02,516,38.74
28,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,28,1633.62,1691.97,27:13,28:11,72,2.54,1.34,0.12,6.0,144,12.05,280,23.43,315,26.36,408,34.14
29,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,29,1691.97,1750.31,28:11,29:10,146,3.19,1.41,0.12,6.0,68,3.76,372,20.59,375,20.75,812,44.94
30,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,30,1750.31,1808.66,29:10,30:08,152,3.19,1.3,0.38,6.0,40,2.14,304,16.28,514,27.53,813,43.55
31,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,31,1808.66,1867.0,30:08,31:07,141,3.17,1.18,0.12,5.62,28,1.59,264,15.01,428,24.33,935,53.16
32,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,32,1867.0,1925.34,31:07,32:05,127,2.91,1.39,0.12,5.5,200,11.53,296,17.06,275,15.85,900,51.87
33,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,33,1925.34,1983.69,32:05,33:03,149,3.17,1.42,0.12,6.88,168,9.14,212,11.53,321,17.46,1014,55.14
34,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,34,1983.69,2042.03,33:03,34:02,44,1.97,1.3,0.12,5.5,204,22.03,316,34.13,216,23.33,174,18.79
35,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,35,2042.03,2100.38,34:02,35:00,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,36,2100.38,2158.72,35:00,35:58,113,2.95,1.53,0.12,6.5,128,8.38,324,21.22,348,22.79,580,37.98
37,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,37,2158.72,2217.06,35:58,36:57,128,3.15,1.48,0.12,7.38,120,7.44,216,13.39,348,21.57,788,48.85
