,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20230503_0_9331.260030000001_final_mergedlength.json,0,0.0,62.19,00:00,01:02,3,1.22,0.68,0.12,2.0,38,34.55,40,36.36,32,29.09,0,0.0
1,LMI_20230503_0_9331.260030000001_final_mergedlength.json,1,62.19,124.38,01:02,02:04,12,1.37,0.75,0.12,2.88,142,35.32,160,39.8,100,24.88,0,0.0
2,LMI_20230503_0_9331.260030000001_final_mergedlength.json,2,124.38,186.56,02:04,03:06,62,1.65,1.18,0.12,5.25,496,32.25,550,35.76,256,16.64,228,14.82
3,LMI_20230503_0_9331.260030000001_final_mergedlength.json,3,186.56,248.75,03:06,04:08,42,1.14,0.62,0.12,2.88,612,37.18,846,51.4,188,11.42,0,0.0
4,LMI_20230503_0_9331.260030000001_final_mergedlength.json,4,248.75,310.94,04:08,05:10,48,1.53,0.92,0.12,5.5,346,24.96,708,51.08,268,19.34,44,3.17
5,LMI_20230503_0_9331.260030000001_final_mergedlength.json,5,310.94,373.12,05:10,06:13,23,1.04,0.95,0.12,5.0,538,56.16,304,31.73,64,6.68,52,5.43
6,LMI_20230503_0_9331.260030000001_final_mergedlength.json,6,373.12,435.31,06:13,07:15,29,1.23,0.62,0.12,2.75,336,32.75,570,55.56,120,11.7,0,0.0
7,LMI_20230503_0_9331.260030000001_final_mergedlength.json,7,435.31,497.5,07:15,08:17,42,1.35,0.76,0.12,3.25,448,34.2,530,40.46,316,24.12,16,1.22
8,LMI_20230503_0_9331.260030000001_final_mergedlength.json,8,497.5,559.69,08:17,09:19,16,1.14,0.69,0.12,3.12,234,40.21,268,46.05,68,11.68,12,2.06
9,LMI_20230503_0_9331.260030000001_final_mergedlength.json,9,559.69,621.88,09:19,10:21,28,1.51,1.05,0.12,4.88,234,30.87,364,48.02,72,9.5,88,11.61
10,LMI_20230503_0_9331.260030000001_final_mergedlength.json,10,621.88,684.06,10:21,11:24,22,1.34,0.94,0.12,4.12,292,41.48,248,35.23,128,18.18,36,5.11
11,LMI_20230503_0_9331.260030000001_final_mergedlength.json,11,684.06,746.25,11:24,12:26,45,1.44,1.08,0.12,5.0,496,40.13,428,34.63,176,14.24,136,11.0
12,LMI_20230503_0_9331.260030000001_final_mergedlength.json,12,746.25,808.44,12:26,13:28,93,2.11,1.35,0.12,5.62,446,25.31,408,23.16,440,24.97,420,23.84
13,LMI_20230503_0_9331.260030000001_final_mergedlength.json,13,808.44,870.62,13:28,14:30,79,2.18,1.33,0.12,5.12,326,22.48,376,25.93,264,18.21,476,32.83
14,LMI_20230503_0_9331.260030000001_final_mergedlength.json,14,870.62,932.81,14:30,15:32,145,2.98,1.23,0.12,5.5,70,3.57,368,18.76,528,26.91,904,46.08
15,LMI_20230503_0_9331.260030000001_final_mergedlength.json,15,932.81,995.0,15:32,16:35,112,2.43,1.13,0.12,5.88,142,7.63,564,30.29,572,30.72,552,29.65
16,LMI_20230503_0_9331.260030000001_final_mergedlength.json,16,995.0,1057.19,16:35,17:37,105,2.4,1.31,0.12,6.25,260,14.79,408,23.21,522,29.69,504,28.67
17,LMI_20230503_0_9331.260030000001_final_mergedlength.json,17,1057.19,1119.38,17:37,18:39,138,2.95,1.41,0.12,6.5,104,5.67,408,22.25,474,25.85,656,35.77
18,LMI_20230503_0_9331.260030000001_final_mergedlength.json,18,1119.38,1181.56,18:39,19:41,141,2.81,1.3,0.12,5.75,184,9.36,280,14.24,652,33.16,730,37.13
19,LMI_20230503_0_9331.260030000001_final_mergedlength.json,19,1181.56,1243.75,19:41,20:43,104,2.51,1.34,0.12,5.5,280,17.09,312,19.05,316,19.29,714,43.59
20,LMI_20230503_0_9331.260030000001_final_mergedlength.json,20,1243.75,1305.94,20:43,21:45,125,2.56,1.33,0.12,5.62,300,15.87,348,18.41,438,23.17,780,41.27
21,LMI_20230503_0_9331.260030000001_final_mergedlength.json,21,1305.94,1368.12,21:45,22:48,77,2.06,1.39,0.12,7.5,344,23.34,412,27.95,390,26.46,280,19.0
22,LMI_20230503_0_9331.260030000001_final_mergedlength.json,22,1368.12,1430.31,22:48,23:50,40,1.53,1.09,0.12,5.0,416,38.81,288,26.87,260,24.25,108,10.07
23,LMI_20230503_0_9331.260030000001_final_mergedlength.json,23,1430.31,1492.5,23:50,24:52,50,2.79,1.39,0.12,5.5,72,10.23,156,22.16,148,21.02,292,41.48
24,LMI_20230503_0_9331.260030000001_final_mergedlength.json,24,1492.5,1554.69,24:52,25:54,54,1.37,0.97,0.12,4.0,664,41.29,556,34.58,248,15.42,140,8.71
25,LMI_20230503_0_9331.260030000001_final_mergedlength.json,25,1554.69,1616.88,25:54,26:56,60,1.74,1.25,0.12,5.62,436,31.41,424,30.55,308,22.19,176,12.68
26,LMI_20230503_0_9331.260030000001_final_mergedlength.json,26,1616.88,1679.06,26:56,27:59,86,2.16,1.37,0.12,7.38,220,14.08,600,38.41,374,23.94,296,18.95
27,LMI_20230503_0_9331.260030000001_final_mergedlength.json,27,1679.06,1741.25,27:59,29:01,37,1.67,1.42,0.12,7.0,252,27.57,392,42.89,182,19.91,40,4.38
28,LMI_20230503_0_9331.260030000001_final_mergedlength.json,28,1741.25,1803.44,29:01,30:03,115,2.39,1.29,0.12,6.0,272,14.01,516,26.57,524,26.98,590,30.38
29,LMI_20230503_0_9331.260030000001_final_mergedlength.json,29,1803.44,1865.62,30:03,31:05,143,2.85,1.33,0.12,6.12,84,4.26,468,23.71,544,27.56,750,37.99
