,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20230427_0_9774.48_final_mergedlength.json,0,0.0,65.16,00:00,01:05,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1,LMI_20230427_0_9774.48_final_mergedlength.json,1,65.16,130.31,01:05,02:10,2,0.76,0.28,0.12,1.0,88,66.67,44,33.33,0,0.0,0,0.0
2,LMI_20230427_0_9774.48_final_mergedlength.json,2,130.31,195.47,02:10,03:15,8,1.2,0.71,0.12,3.12,132,41.25,144,45.0,32,10.0,12,3.75
3,LMI_20230427_0_9774.48_final_mergedlength.json,3,195.47,260.62,03:15,04:20,25,1.02,0.68,0.12,2.75,568,53.58,340,32.08,152,14.34,0,0.0
4,LMI_20230427_0_9774.48_final_mergedlength.json,4,260.62,325.78,04:20,05:25,39,1.09,0.7,0.12,3.62,668,42.68,745,47.6,100,6.39,52,3.32
5,LMI_20230427_0_9774.48_final_mergedlength.json,5,325.78,390.94,05:25,06:30,56,1.46,0.89,0.12,5.75,432,26.04,879,52.98,276,16.64,52,3.13
6,LMI_20230427_0_9774.48_final_mergedlength.json,6,390.94,456.09,06:30,07:36,34,1.23,0.98,0.12,4.38,567,47.13,436,36.24,92,7.65,108,8.98
7,LMI_20230427_0_9774.48_final_mergedlength.json,7,456.09,521.25,07:36,08:41,48,1.32,0.71,0.12,3.38,429,26.14,920,56.06,256,15.6,36,2.19
8,LMI_20230427_0_9774.48_final_mergedlength.json,8,521.25,586.41,08:41,09:46,49,1.41,0.8,0.12,4.0,488,32.51,644,42.9,333,22.19,36,2.4
9,LMI_20230427_0_9774.48_final_mergedlength.json,9,586.41,651.56,09:46,10:51,12,0.84,0.53,0.12,2.5,348,59.28,204,34.75,35,5.96,0,0.0
10,LMI_20230427_0_9774.48_final_mergedlength.json,10,651.56,716.72,10:51,11:56,1,0.59,0.3,0.12,1.0,56,82.35,12,17.65,0,0.0,0,0.0
11,LMI_20230427_0_9774.48_final_mergedlength.json,11,716.72,781.88,11:56,13:01,7,1.32,1.04,0.12,3.62,100,44.64,68,30.36,28,12.5,28,12.5
12,LMI_20230427_0_9774.48_final_mergedlength.json,12,781.88,847.03,13:01,14:07,56,1.81,1.3,0.12,5.62,368,28.82,489,38.29,184,14.41,216,16.91
13,LMI_20230427_0_9774.48_final_mergedlength.json,13,847.03,912.19,14:07,15:12,96,2.12,1.27,0.12,6.0,336,18.37,563,30.78,450,24.6,456,24.93
14,LMI_20230427_0_9774.48_final_mergedlength.json,14,912.19,977.34,15:12,16:17,99,2.13,1.47,0.12,6.25,532,28.9,400,21.73,346,18.79,504,27.38
15,LMI_20230427_0_9774.48_final_mergedlength.json,15,977.34,1042.5,16:17,17:22,137,2.77,1.23,0.12,5.38,132,6.65,408,20.55,508,25.59,908,45.74
16,LMI_20230427_0_9774.48_final_mergedlength.json,16,1042.5,1107.66,17:22,18:27,88,2.1,1.26,0.12,5.5,332,19.43,508,29.72,424,24.81,429,25.1
17,LMI_20230427_0_9774.48_final_mergedlength.json,17,1107.66,1172.81,18:27,19:32,121,2.48,1.28,0.12,6.62,280,14.25,392,19.95,566,28.8,691,35.17
18,LMI_20230427_0_9774.48_final_mergedlength.json,18,1172.81,1237.97,19:32,20:37,119,2.54,1.37,0.12,6.38,216,11.66,423,22.83,566,30.55,576,31.08
19,LMI_20230427_0_9774.48_final_mergedlength.json,19,1237.97,1303.12,20:37,21:43,137,2.83,1.28,0.12,6.0,116,5.93,413,21.1,528,26.98,812,41.49
20,LMI_20230427_0_9774.48_final_mergedlength.json,20,1303.12,1368.28,21:43,22:48,125,2.8,1.46,0.12,6.5,229,13.03,328,18.67,320,18.21,760,43.26
21,LMI_20230427_0_9774.48_final_mergedlength.json,21,1368.28,1433.44,22:48,23:53,116,2.63,1.38,0.12,6.0,241,13.87,312,17.96,424,24.41,676,38.92
22,LMI_20230427_0_9774.48_final_mergedlength.json,22,1433.44,1498.59,23:53,24:58,120,2.41,1.36,0.12,6.25,318,16.62,459,23.99,424,22.16,668,34.92
23,LMI_20230427_0_9774.48_final_mergedlength.json,23,1498.59,1563.75,24:58,26:03,16,1.27,0.86,0.12,3.25,244,43.19,161,28.5,136,24.07,24,4.25
24,LMI_20230427_0_9774.48_final_mergedlength.json,24,1563.75,1628.91,26:03,27:08,80,1.98,1.38,0.12,5.38,476,29.68,372,23.19,364,22.69,364,22.69
25,LMI_20230427_0_9774.48_final_mergedlength.json,25,1628.91,1694.06,27:08,28:14,41,2.03,1.24,0.12,4.62,144,17.35,360,43.37,154,18.55,172,20.72
26,LMI_20230427_0_9774.48_final_mergedlength.json,26,1694.06,1759.22,28:14,29:19,80,1.9,1.23,0.12,5.5,432,26.12,528,31.92,354,21.4,308,18.62
27,LMI_20230427_0_9774.48_final_mergedlength.json,27,1759.22,1824.38,29:19,30:24,37,1.85,1.37,0.12,6.12,240,29.13,252,30.58,204,24.76,80,9.71
28,LMI_20230427_0_9774.48_final_mergedlength.json,28,1824.38,1889.53,30:24,31:29,100,2.17,1.17,0.12,4.88,308,16.37,528,28.07,473,25.15,572,30.41
29,LMI_20230427_0_9774.48_final_mergedlength.json,29,1889.53,1954.69,31:29,32:34,147,2.89,1.46,0.12,6.38,144,7.1,486,23.95,443,21.83,820,40.41
30,LMI_20230427_0_9774.48_final_mergedlength.json,30,1954.69,2019.84,32:34,33:39,139,2.92,1.31,0.12,5.75,84,4.44,434,22.96,508,26.88,732,38.73
31,LMI_20230427_0_9774.48_final_mergedlength.json,31,2019.84,2085.0,33:39,34:45,107,2.19,1.15,0.12,5.25,304,15.54,620,31.7,448,22.9,576,29.45
32,LMI_20230427_0_9774.48_final_mergedlength.json,32,2085.0,2150.16,34:45,35:50,119,2.35,1.24,0.12,5.38,308,15.42,472,23.64,556,27.84,637,31.9
33,LMI_20230427_0_9774.48_final_mergedlength.json,33,2150.16,2215.31,35:50,36:55,149,2.98,1.46,0.12,6.62,144,7.37,404,20.69,422,21.61,839,42.96
34,LMI_20230427_0_9774.48_final_mergedlength.json,34,2215.31,2280.47,36:55,38:00,35,1.58,0.99,0.12,4.38,276,29.3,356,37.79,222,23.57,88,9.34
35,LMI_20230427_0_9774.48_final_mergedlength.json,35,2280.47,2345.62,38:00,39:05,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
36,LMI_20230427_0_9774.48_final_mergedlength.json,36,2345.62,2410.78,39:05,40:10,127,2.7,1.26,0.12,6.12,188,9.95,356,18.85,496,26.26,777,41.13
37,LMI_20230427_0_9774.48_final_mergedlength.json,37,2410.78,2475.94,40:10,41:15,81,1.96,1.36,0.12,6.75,404,23.56,644,37.55,300,17.49,303,17.67
38,LMI_20230427_0_9774.48_final_mergedlength.json,38,2475.94,2541.09,41:15,42:21,103,2.14,1.02,0.12,4.75,244,12.09,691,34.22,640,31.7,444,21.99
39,LMI_20230427_0_9774.48_final_mergedlength.json,39,2541.09,2606.25,42:21,43:26,80,1.75,1.01,0.12,5.25,428,21.35,769,38.35,592,29.53,208,10.37
40,LMI_20230427_0_9774.48_final_mergedlength.json,40,2606.25,2671.41,43:26,44:31,131,2.6,1.03,0.12,5.5,80,3.88,432,20.97,852,41.36,672,32.62
41,LMI_20230427_0_9774.48_final_mergedlength.json,41,2671.41,2736.56,44:31,45:36,65,2.19,1.27,0.12,5.25,240,19.67,316,25.9,332,27.21,320,26.23
42,LMI_20230427_0_9774.48_final_mergedlength.json,42,2736.56,2801.72,45:36,46:41,65,2.19,1.32,0.12,5.62,280,23.28,244,20.28,283,23.52,372,30.92
43,LMI_20230427_0_9774.48_final_mergedlength.json,43,2801.72,2866.88,46:41,47:46,81,1.78,1.12,0.12,4.62,516,27.97,556,30.14,469,25.42,304,16.48
44,LMI_20230427_0_9774.48_final_mergedlength.json,44,2866.88,2932.03,47:46,48:52,85,1.93,0.95,0.12,4.5,244,13.47,792,43.71,496,27.37,280,15.45
45,LMI_20230427_0_9774.48_final_mergedlength.json,45,2932.03,2997.19,48:52,49:57,65,1.61,0.88,0.12,4.12,430,23.86,780,43.29,456,25.31,136,7.55
46,LMI_20230427_0_9774.48_final_mergedlength.json,46,2997.19,3062.34,49:57,51:02,83,1.75,0.91,0.12,4.5,390,19.41,839,41.76,580,28.87,200,9.96
47,LMI_20230427_0_9774.48_final_mergedlength.json,47,3062.34,3127.5,51:02,52:07,75,2.38,1.52,0.12,6.0,288,23.13,293,23.53,192,15.42,420,33.73
48,LMI_20230427_0_9774.48_final_mergedlength.json,48,3127.5,3192.66,52:07,53:12,153,2.95,1.36,0.12,6.5,200,9.72,316,15.36,428,20.81,1049,51.0
49,LMI_20230427_0_9774.48_final_mergedlength.json,49,3192.66,3257.81,53:12,54:17,150,2.97,1.15,0.5,6.38,68,3.26,208,9.98,886,42.49,803,38.51
50,LMI_20230427_0_9774.48_final_mergedlength.json,50,3257.81,3322.97,54:17,55:22,138,2.69,1.06,0.25,5.5,124,5.95,332,15.92,838,40.19,763,36.59
