,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20230513_0_9451.019984999999_final_mergedlength.json,0,0.0,63.0,00:00,01:03,2,0.06,0.04,0.0,0.12,1070,100.0,0,0.0,0,0.0,0,0.0
1,LMI_20230513_0_9451.019984999999_final_mergedlength.json,1,63.0,126.0,01:03,02:06,10,0.26,0.2,0.0,0.57,1240,100.0,0,0.0,0,0.0,0,0.0
2,LMI_20230513_0_9451.019984999999_final_mergedlength.json,2,126.0,189.0,02:06,03:09,0,0.19,0.13,0.0,0.43,398,100.0,0,0.0,0,0.0,0,0.0
3,LMI_20230513_0_9451.019984999999_final_mergedlength.json,3,189.0,252.0,03:09,04:12,46,0.69,0.28,0.43,1.32,1616,80.16,400,19.84,0,0.0,0,0.0
4,LMI_20230513_0_9451.019984999999_final_mergedlength.json,4,252.0,315.0,04:12,05:15,43,0.74,0.11,0.53,1.06,1946,96.53,70,3.47,0,0.0,0,0.0
5,LMI_20230513_0_9451.019984999999_final_mergedlength.json,5,315.0,378.0,05:15,06:18,31,0.47,0.36,0.08,1.11,1726,85.62,290,14.38,0,0.0,0,0.0
6,LMI_20230513_0_9451.019984999999_final_mergedlength.json,6,378.0,441.0,06:18,07:21,33,0.56,0.21,0.08,0.86,2016,100.0,0,0.0,0,0.0,0,0.0
7,LMI_20230513_0_9451.019984999999_final_mergedlength.json,7,441.0,504.0,07:21,08:24,43,0.65,0.34,0.06,1.01,1928,95.63,88,4.37,0,0.0,0,0.0
8,LMI_20230513_0_9451.019984999999_final_mergedlength.json,8,504.0,567.0,08:24,09:27,32,0.53,0.35,0.06,1.01,1984,98.41,32,1.59,0,0.0,0,0.0
9,LMI_20230513_0_9451.019984999999_final_mergedlength.json,9,567.0,630.0,09:27,10:30,17,0.44,0.35,0.0,1.25,1276,94.1,80,5.9,0,0.0,0,0.0
10,LMI_20230513_0_9451.019984999999_final_mergedlength.json,10,630.0,693.0,10:30,11:33,39,0.56,0.47,0.01,1.43,1616,80.16,400,19.84,0,0.0,0,0.0
11,LMI_20230513_0_9451.019984999999_final_mergedlength.json,11,693.0,756.0,11:33,12:36,23,0.42,0.19,0.21,0.84,2016,100.0,0,0.0,0,0.0,0,0.0
12,LMI_20230513_0_9451.019984999999_final_mergedlength.json,12,756.0,819.0,12:36,13:39,18,0.42,0.32,0.0,1.23,1598,95.35,78,4.65,0,0.0,0,0.0
13,LMI_20230513_0_9451.019984999999_final_mergedlength.json,13,819.0,882.0,13:39,14:42,70,1.08,0.37,0.56,2.13,1200,59.52,782,38.79,34,1.69,0,0.0
14,LMI_20230513_0_9451.019984999999_final_mergedlength.json,14,882.0,945.0,14:42,15:45,120,1.93,0.39,1.46,2.62,0,0.0,1310,64.98,706,35.02,0,0.0
15,LMI_20230513_0_9451.019984999999_final_mergedlength.json,15,945.0,1008.0,15:45,16:48,133,2.17,0.52,1.36,3.04,0,0.0,910,45.14,956,47.42,150,7.44
16,LMI_20230513_0_9451.019984999999_final_mergedlength.json,16,1008.0,1071.0,16:48,17:51,125,2.0,0.41,1.51,2.61,0,0.0,1092,54.17,924,45.83,0,0.0
17,LMI_20230513_0_9451.019984999999_final_mergedlength.json,17,1071.0,1134.0,17:51,18:54,111,1.75,0.38,1.14,2.21,0,0.0,1206,59.82,810,40.18,0,0.0
18,LMI_20230513_0_9451.019984999999_final_mergedlength.json,18,1134.0,1197.0,18:54,19:57,116,1.89,0.16,1.58,2.17,0,0.0,1512,75.0,504,25.0,0,0.0
19,LMI_20230513_0_9451.019984999999_final_mergedlength.json,19,1197.0,1260.0,19:57,21:00,108,1.7,0.22,1.36,2.18,0,0.0,1820,90.28,196,9.72,0,0.0
20,LMI_20230513_0_9451.019984999999_final_mergedlength.json,20,1260.0,1323.0,21:00,22:03,124,1.93,0.14,1.67,2.22,0,0.0,1426,70.73,590,29.27,0,0.0
21,LMI_20230513_0_9451.019984999999_final_mergedlength.json,21,1323.0,1386.0,22:03,23:06,106,1.76,0.46,0.92,2.38,210,10.42,1144,56.75,662,32.84,0,0.0
22,LMI_20230513_0_9451.019984999999_final_mergedlength.json,22,1386.0,1449.0,23:06,24:09,103,1.65,0.31,0.96,2.22,18,0.89,1620,80.36,378,18.75,0,0.0
23,LMI_20230513_0_9451.019984999999_final_mergedlength.json,23,1449.0,1512.0,24:09,25:12,71,1.16,0.39,0.59,1.86,882,43.75,1134,56.25,0,0.0,0,0.0
24,LMI_20230513_0_9451.019984999999_final_mergedlength.json,24,1512.0,1575.0,25:12,26:15,49,0.86,0.64,0.0,2.02,990,55.12,786,43.76,20,1.11,0,0.0
25,LMI_20230513_0_9451.019984999999_final_mergedlength.json,25,1575.0,1638.0,26:15,27:18,76,1.25,0.55,0.56,2.2,880,43.65,816,40.48,320,15.87,0,0.0
26,LMI_20230513_0_9451.019984999999_final_mergedlength.json,26,1638.0,1701.0,27:18,28:21,85,1.34,0.58,0.53,2.3,660,32.74,936,46.43,420,20.83,0,0.0
