,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20220826_1_0.0_8753.398625_mergedlength.json,0,0.0,58.34,00:00,00:58,4,0.15,0.09,0.0,0.27,740,100.0,0,0.0,0,0.0,0,0.0
1,LMI_20220826_1_0.0_8753.398625_mergedlength.json,1,58.34,116.69,00:58,01:56,18,0.49,0.36,0.0,1.04,1060,88.33,140,11.67,0,0.0,0,0.0
2,LMI_20220826_1_0.0_8753.398625_mergedlength.json,2,116.69,175.03,01:56,02:55,26,0.51,0.24,0.0,0.88,1661,100.0,0,0.0,0,0.0,0,0.0
3,LMI_20220826_1_0.0_8753.398625_mergedlength.json,3,175.03,233.38,02:55,03:53,60,1.05,0.29,0.55,1.48,829,44.4,1038,55.6,0,0.0,0,0.0
4,LMI_20220826_1_0.0_8753.398625_mergedlength.json,4,233.38,291.72,03:53,04:51,57,1.0,0.2,0.71,1.3,960,51.42,907,48.58,0,0.0,0,0.0
5,LMI_20220826_1_0.0_8753.398625_mergedlength.json,5,291.72,350.06,04:51,05:50,47,0.85,0.21,0.53,1.17,1262,67.6,605,32.4,0,0.0,0,0.0
6,LMI_20220826_1_0.0_8753.398625_mergedlength.json,6,350.06,408.41,05:50,06:48,59,1.05,0.18,0.76,1.37,768,41.14,1099,58.86,0,0.0,0,0.0
7,LMI_20220826_1_0.0_8753.398625_mergedlength.json,7,408.41,466.75,06:48,07:46,80,1.35,0.17,0.86,1.62,66,3.54,1801,96.46,0,0.0,0,0.0
8,LMI_20220826_1_0.0_8753.398625_mergedlength.json,8,466.75,525.09,07:46,08:45,44,0.78,0.38,0.15,1.32,1227,65.72,640,34.28,0,0.0,0,0.0
9,LMI_20220826_1_0.0_8753.398625_mergedlength.json,9,525.09,583.44,08:45,09:43,43,0.72,0.43,0.34,1.65,1437,76.97,430,23.03,0,0.0,0,0.0
10,LMI_20220826_1_0.0_8753.398625_mergedlength.json,10,583.44,641.78,09:43,10:41,40,0.74,0.29,0.3,1.42,1487,79.65,380,20.35,0,0.0,0,0.0
11,LMI_20220826_1_0.0_8753.398625_mergedlength.json,11,641.78,700.12,10:41,11:40,27,0.47,0.25,0.12,0.95,1867,100.0,0,0.0,0,0.0,0,0.0
12,LMI_20220826_1_0.0_8753.398625_mergedlength.json,12,700.12,758.47,11:40,12:38,43,0.86,0.85,0.0,2.15,1036,58.63,501,28.35,230,13.02,0,0.0
13,LMI_20220826_1_0.0_8753.398625_mergedlength.json,13,758.47,816.81,12:38,13:36,146,2.41,0.72,1.37,3.54,0,0.0,709,37.98,640,34.28,518,27.75
14,LMI_20220826_1_0.0_8753.398625_mergedlength.json,14,816.81,875.16,13:36,14:35,124,2.25,0.54,1.54,3.42,0,0.0,840,44.99,750,40.17,277,14.84
15,LMI_20220826_1_0.0_8753.398625_mergedlength.json,15,875.16,933.5,14:35,15:33,183,3.11,0.25,2.75,3.46,0,0.0,0,0.0,740,39.64,1127,60.36
16,LMI_20220826_1_0.0_8753.398625_mergedlength.json,16,933.5,991.84,15:33,16:31,130,2.23,0.4,1.83,3.28,0,0.0,630,33.74,1069,57.26,168,9.0
17,LMI_20220826_1_0.0_8753.398625_mergedlength.json,17,991.84,1050.19,16:31,17:30,132,2.39,0.3,2.01,2.9,0,0.0,0,0.0,1867,100.0,0,0.0
18,LMI_20220826_1_0.0_8753.398625_mergedlength.json,18,1050.19,1108.53,17:30,18:28,186,3.15,0.21,2.65,3.46,0,0.0,0,0.0,427,22.87,1440,77.13
19,LMI_20220826_1_0.0_8753.398625_mergedlength.json,19,1108.53,1166.88,18:28,19:26,138,2.4,0.12,2.21,2.72,0,0.0,0,0.0,1867,100.0,0,0.0
20,LMI_20220826_1_0.0_8753.398625_mergedlength.json,20,1166.88,1225.22,19:26,20:25,140,2.49,0.29,1.92,2.94,0,0.0,160,8.57,1707,91.43,0,0.0
21,LMI_20220826_1_0.0_8753.398625_mergedlength.json,21,1225.22,1283.56,20:25,21:23,170,2.83,0.69,1.72,3.63,0,0.0,370,19.82,553,29.62,944,50.56
22,LMI_20220826_1_0.0_8753.398625_mergedlength.json,22,1283.56,1341.91,21:23,22:21,174,3.12,0.23,2.52,3.51,0,0.0,0,0.0,581,31.12,1286,68.88
23,LMI_20220826_1_0.0_8753.398625_mergedlength.json,23,1341.91,1400.25,22:21,23:20,97,1.72,0.94,0.0,2.7,490,27.09,360,19.9,959,53.01,0,0.0
24,LMI_20220826_1_0.0_8753.398625_mergedlength.json,24,1400.25,1458.59,23:20,24:18,61,1.47,1.11,0.0,3.02,550,42.8,240,18.68,425,33.07,70,5.45
25,LMI_20220826_1_0.0_8753.398625_mergedlength.json,25,1458.59,1516.94,24:18,25:16,82,1.47,0.45,0.95,2.79,200,10.71,1422,76.16,245,13.12,0,0.0
26,LMI_20220826_1_0.0_8753.398625_mergedlength.json,26,1516.94,1575.28,25:16,26:15,108,1.91,0.38,1.13,2.54,0,0.0,1147,61.44,720,38.56,0,0.0
27,LMI_20220826_1_0.0_8753.398625_mergedlength.json,27,1575.28,1633.62,26:15,27:13,130,2.26,0.73,1.24,3.6,0,0.0,1027,55.01,400,21.42,440,23.57
28,LMI_20220826_1_0.0_8753.398625_mergedlength.json,28,1633.62,1691.97,27:13,28:11,65,1.01,0.65,0.17,2.13,920,49.28,747,40.01,200,10.71,0,0.0
29,LMI_20220826_1_0.0_8753.398625_mergedlength.json,29,1691.97,1750.31,28:11,29:10,116,2.06,0.57,1.11,3.23,0,0.0,867,46.44,810,43.39,190,10.18
30,LMI_20220826_1_0.0_8753.398625_mergedlength.json,30,1750.31,1808.66,29:10,30:08,150,2.67,0.21,2.35,3.23,0,0.0,0,0.0,1707,91.43,160,8.57
