,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20230428_0_9152.85_final_mergedlength.json,0,0.0,61.0,00:00,01:01,4,0.45,0.29,0.01,0.85,316,100.0,0,0.0,0,0.0,0,0.0
1,LMI_20230428_0_9152.85_final_mergedlength.json,1,61.0,122.0,01:01,02:02,12,0.89,0.46,0.01,1.42,212,43.44,276,56.56,0,0.0,0,0.0
2,LMI_20230428_0_9152.85_final_mergedlength.json,2,122.0,183.0,02:02,03:03,1,0.18,0.1,0.01,0.33,200,100.0,0,0.0,0,0.0,0,0.0
3,LMI_20230428_0_9152.85_final_mergedlength.json,3,183.0,244.0,03:03,04:04,24,0.48,0.49,0.01,2.08,1528,87.21,176,10.05,48,2.74,0,0.0
4,LMI_20230428_0_9152.85_final_mergedlength.json,4,244.0,305.0,04:04,05:05,61,1.16,0.51,0.01,2.19,668,35.53,1168,62.13,44,2.34,0,0.0
5,LMI_20230428_0_9152.85_final_mergedlength.json,5,305.0,366.0,05:05,06:06,29,0.94,0.75,0.01,2.61,752,68.36,168,15.27,180,16.36,0,0.0
6,LMI_20230428_0_9152.85_final_mergedlength.json,6,366.0,427.0,06:06,07:07,46,0.9,0.49,0.01,1.94,1040,55.79,824,44.21,0,0.0,0,0.0
7,LMI_20230428_0_9152.85_final_mergedlength.json,7,427.0,488.0,07:07,08:08,35,0.95,0.64,0.01,2.86,848,63.47,376,28.14,112,8.38,0,0.0
8,LMI_20230428_0_9152.85_final_mergedlength.json,8,488.0,549.0,08:08,09:09,18,0.77,0.33,0.01,1.31,644,74.88,216,25.12,0,0.0,0,0.0
9,LMI_20230428_0_9152.85_final_mergedlength.json,9,549.0,610.0,09:09,10:10,6,0.36,0.22,0.01,0.72,600,100.0,0,0.0,0,0.0,0,0.0
10,LMI_20230428_0_9152.85_final_mergedlength.json,10,610.0,671.0,10:10,11:11,24,0.58,0.49,0.01,2.1,1236,84.89,176,12.09,44,3.02,0,0.0
11,LMI_20230428_0_9152.85_final_mergedlength.json,11,671.0,732.0,11:11,12:12,26,0.9,0.67,0.01,2.51,632,61.48,308,29.96,88,8.56,0,0.0
12,LMI_20230428_0_9152.85_final_mergedlength.json,12,732.0,793.0,12:12,13:13,74,1.46,1.08,0.01,4.11,808,45.6,460,25.96,300,16.93,204,11.51
13,LMI_20230428_0_9152.85_final_mergedlength.json,13,793.0,854.0,13:13,14:14,92,1.62,1.08,0.01,3.85,760,39.34,432,22.36,528,27.33,212,10.97
14,LMI_20230428_0_9152.85_final_mergedlength.json,14,854.0,915.0,14:14,15:15,115,2.05,1.2,0.31,4.49,448,22.95,540,27.66,528,27.05,436,22.34
15,LMI_20230428_0_9152.85_final_mergedlength.json,15,915.0,976.0,15:15,16:16,131,2.34,1.06,0.01,4.21,292,15.11,316,16.36,832,43.06,492,25.47
16,LMI_20230428_0_9152.85_final_mergedlength.json,16,976.0,1037.0,16:16,17:17,94,1.68,0.59,0.58,3.15,332,17.01,1028,52.66,552,28.28,40,2.05
17,LMI_20230428_0_9152.85_final_mergedlength.json,17,1037.0,1098.0,17:17,18:18,138,2.43,0.8,0.65,3.61,104,5.33,500,25.61,764,39.14,584,29.92
18,LMI_20230428_0_9152.85_final_mergedlength.json,18,1098.0,1159.0,18:18,19:19,123,2.32,0.87,0.01,4.25,160,8.77,324,17.76,1008,55.26,332,18.2
19,LMI_20230428_0_9152.85_final_mergedlength.json,19,1159.0,1220.0,19:19,20:20,139,2.47,0.91,0.01,4.39,160,8.2,284,14.55,968,49.59,540,27.66
20,LMI_20230428_0_9152.85_final_mergedlength.json,20,1220.0,1281.0,20:20,21:21,104,1.83,0.97,0.29,3.81,484,24.8,552,28.28,648,33.2,268,13.73
21,LMI_20230428_0_9152.85_final_mergedlength.json,21,1281.0,1342.0,21:21,22:22,113,1.99,0.93,0.01,3.94,352,18.22,564,29.19,740,38.3,276,14.29
22,LMI_20230428_0_9152.85_final_mergedlength.json,22,1342.0,1403.0,22:22,23:23,51,0.93,0.63,0.01,2.6,1120,60.22,628,33.76,112,6.02,0,0.0
23,LMI_20230428_0_9152.85_final_mergedlength.json,23,1403.0,1464.0,23:23,24:24,41,1.54,0.97,0.01,3.67,296,31.49,356,37.87,176,18.72,112,11.91
24,LMI_20230428_0_9152.85_final_mergedlength.json,24,1464.0,1525.0,24:24,25:25,65,1.15,0.95,0.07,3.5,1188,60.86,380,19.47,220,11.27,164,8.4
25,LMI_20230428_0_9152.85_final_mergedlength.json,25,1525.0,1586.0,25:25,26:26,31,0.74,0.66,0.01,2.76,1156,78.11,200,13.51,124,8.38,0,0.0
26,LMI_20230428_0_9152.85_final_mergedlength.json,26,1586.0,1647.0,26:26,27:27,72,1.33,0.82,0.01,2.82,796,41.81,672,35.29,436,22.9,0,0.0
27,LMI_20230428_0_9152.85_final_mergedlength.json,27,1647.0,1708.0,27:27,28:28,42,1.2,1.05,0.01,3.93,688,58.5,232,19.73,156,13.27,100,8.5
28,LMI_20230428_0_9152.85_final_mergedlength.json,28,1708.0,1769.0,28:28,29:29,70,1.37,0.47,0.01,2.35,364,19.91,1364,74.62,100,5.47,0,0.0
29,LMI_20230428_0_9152.85_final_mergedlength.json,29,1769.0,1830.0,29:29,30:30,140,2.46,1.02,0.46,4.25,236,12.09,356,18.24,656,33.61,704,36.07
30,LMI_20230428_0_9152.85_final_mergedlength.json,30,1830.0,1891.0,30:30,31:31,104,1.86,0.68,0.68,3.33,176,9.02,1076,55.12,544,27.87,156,7.99
31,LMI_20230428_0_9152.85_final_mergedlength.json,31,1891.0,1952.0,31:31,32:32,71,1.4,0.82,0.01,3.72,560,31.46,944,53.03,176,9.89,100,5.62
32,LMI_20230428_0_9152.85_final_mergedlength.json,32,1952.0,2013.0,32:32,33:33,100,1.76,0.84,0.24,3.18,628,32.17,348,17.83,928,47.54,48,2.46
33,LMI_20230428_0_9152.85_final_mergedlength.json,33,2013.0,2074.0,33:33,34:34,139,2.48,0.77,0.46,4.15,76,3.89,384,19.67,984,50.41,508,26.02
34,LMI_20230428_0_9152.85_final_mergedlength.json,34,2074.0,2135.0,34:34,35:35,70,1.34,0.83,0.01,2.93,728,40.62,584,32.59,480,26.79,0,0.0
35,LMI_20230428_0_9152.85_final_mergedlength.json,35,2135.0,2196.0,35:35,36:36,0,0.22,0.14,0.01,0.46,76,100.0,0,0.0,0,0.0,0,0.0
36,LMI_20230428_0_9152.85_final_mergedlength.json,36,2196.0,2257.0,36:36,37:37,47,1.53,0.64,0.01,2.58,236,22.01,516,48.13,320,29.85,0,0.0
37,LMI_20230428_0_9152.85_final_mergedlength.json,37,2257.0,2318.0,37:37,38:38,141,2.47,1.13,0.15,4.81,312,15.98,316,16.19,648,33.2,676,34.63
38,LMI_20230428_0_9152.85_final_mergedlength.json,38,2318.0,2379.0,38:38,39:39,62,1.15,0.69,0.1,3.17,892,45.7,816,41.8,212,10.86,32,1.64
