,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,0,0.0,58.34,00:00,00:58,4,0.47,0.28,0.01,0.86,316,100.0,0,0.0,0,0.0,0,0.0
1,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,1,58.34,116.69,00:58,01:56,14,1.1,0.74,0.01,2.15,204,45.13,164,36.28,84,18.58,0,0.0
2,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,2,116.69,175.03,01:56,02:55,28,0.75,0.36,0.01,1.76,961,73.41,348,26.59,0,0.0,0,0.0
3,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,3,175.03,233.38,02:55,03:53,67,1.33,0.65,0.28,3.39,555,29.73,1140,61.06,116,6.21,56,3.0
4,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,4,233.38,291.72,03:53,04:51,45,0.9,0.25,0.46,1.54,1331,71.29,536,28.71,0,0.0,0,0.0
5,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,5,291.72,350.06,04:51,05:50,44,0.88,0.57,0.25,2.61,1233,66.04,534,28.6,100,5.36,0,0.0
6,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,6,350.06,408.41,05:50,06:48,58,1.16,0.41,0.54,2.25,764,40.92,1003,53.72,100,5.36,0,0.0
7,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,7,408.41,466.75,06:48,07:46,68,1.36,0.32,0.72,1.99,324,17.35,1543,82.65,0,0.0,0,0.0
8,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,8,466.75,525.09,07:46,08:45,49,1.27,0.69,0.01,2.53,480,35.09,652,47.66,236,17.25,0,0.0
9,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,9,525.09,583.44,08:45,09:43,26,0.61,0.52,0.01,1.85,1196,78.58,326,21.42,0,0.0,0,0.0
10,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,10,583.44,641.78,09:43,10:41,65,1.34,0.98,0.01,3.82,748,44.55,570,33.95,225,13.4,136,8.1
11,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,11,641.78,700.12,10:41,11:40,37,0.71,0.69,0.01,2.78,1400,74.99,280,15.0,187,10.02,0,0.0
12,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,12,700.12,758.47,11:40,12:38,29,1.09,1.21,0.01,4.9,564,64.46,188,21.49,36,4.11,87,9.94
13,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,13,758.47,816.81,12:38,13:36,132,2.41,1.44,0.24,4.89,452,24.21,348,18.64,244,13.07,823,44.08
14,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,14,816.81,875.16,13:36,14:35,133,2.49,0.97,0.51,4.71,156,8.36,392,21.0,753,40.33,566,30.32
15,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,15,875.16,933.5,14:35,15:33,185,3.41,0.75,1.64,4.94,0,0.0,68,3.64,443,23.73,1356,72.63
16,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,16,933.5,991.84,15:33,16:31,142,2.62,1.1,0.65,4.89,132,7.07,380,20.35,776,41.56,579,31.01
17,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,17,991.84,1050.19,16:31,17:30,143,2.65,0.89,0.96,4.46,16,0.86,434,23.25,712,38.14,705,37.76
18,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,18,1050.19,1108.53,17:30,18:28,180,3.3,0.83,1.47,5.1,0,0.0,90,4.82,749,40.12,996,53.35
19,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,19,1108.53,1166.88,18:28,19:26,156,2.87,0.7,1.25,4.28,0,0.0,248,13.28,839,44.94,780,41.78
20,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,20,1166.88,1225.22,19:26,20:25,150,2.74,0.93,0.33,4.19,112,6.0,304,16.28,584,31.28,867,46.44
21,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,21,1225.22,1283.56,20:25,21:23,180,3.3,1.1,1.15,5.68,0,0.0,288,15.43,498,26.67,961,51.47
22,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,22,1283.56,1341.91,21:23,22:21,191,3.49,0.91,1.71,5.74,0,0.0,64,3.43,495,26.51,1216,65.13
23,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,23,1341.91,1400.25,22:21,23:20,66,2.2,1.42,0.01,4.28,292,27.89,212,20.25,75,7.16,468,44.7
24,LMI_20220828_1_0.0_8755.0443125_mergedlength.json,24,1400.25,1458.59,23:20,24:18,76,2.14,1.24,0.01,4.36,284,22.92,259,20.9,292,23.57,404,32.61
