,file,window,start_time_s,end_time_s,start_time_mn,end_time_mn,count_words,mean,std,min,max,count [0–1[,perc [0–1[,count [1–2[,perc [1–2[,count [2–3[,perc [2–3[,count [3–5],perc [3–5]
0,LMI_20220826_1_0.0_8753.398625_mergedlength.json,0,0.0,58.34,00:00,00:58,4,0.06,0.04,0.02,0.14,1867,100.0,0,0.0,0,0.0,0,0.0
1,LMI_20220826_1_0.0_8753.398625_mergedlength.json,1,58.34,116.69,00:58,01:56,18,0.26,0.07,0.14,0.33,1867,100.0,0,0.0,0,0.0,0,0.0
2,LMI_20220826_1_0.0_8753.398625_mergedlength.json,2,116.69,175.03,01:56,02:55,26,0.51,0.12,0.33,0.75,1867,100.0,0,0.0,0,0.0,0,0.0
3,LMI_20220826_1_0.0_8753.398625_mergedlength.json,3,175.03,233.38,02:55,03:53,60,0.94,0.08,0.75,1.03,1259,67.43,608,32.57,0,0.0,0,0.0
4,LMI_20220826_1_0.0_8753.398625_mergedlength.json,4,233.38,291.72,03:53,04:51,57,1.01,0.01,0.99,1.02,195,10.44,1672,89.56,0,0.0,0,0.0
5,LMI_20220826_1_0.0_8753.398625_mergedlength.json,5,291.72,350.06,04:51,05:50,47,0.91,0.05,0.84,0.99,1867,100.0,0,0.0,0,0.0,0,0.0
6,LMI_20220826_1_0.0_8753.398625_mergedlength.json,6,350.06,408.41,05:50,06:48,59,1.03,0.11,0.86,1.23,918,49.17,949,50.83,0,0.0,0,0.0
7,LMI_20220826_1_0.0_8753.398625_mergedlength.json,7,408.41,466.75,06:48,07:46,80,1.16,0.1,0.95,1.26,156,8.36,1711,91.64,0,0.0,0,0.0
8,LMI_20220826_1_0.0_8753.398625_mergedlength.json,8,466.75,525.09,07:46,08:45,44,0.8,0.06,0.71,0.95,1867,100.0,0,0.0,0,0.0,0,0.0
9,LMI_20220826_1_0.0_8753.398625_mergedlength.json,9,525.09,583.44,08:45,09:43,43,0.73,0.04,0.7,0.82,1867,100.0,0,0.0,0,0.0,0,0.0
10,LMI_20220826_1_0.0_8753.398625_mergedlength.json,10,583.44,641.78,09:43,10:41,40,0.71,0.07,0.56,0.81,1867,100.0,0,0.0,0,0.0,0,0.0
11,LMI_20220826_1_0.0_8753.398625_mergedlength.json,11,641.78,700.12,10:41,11:40,27,0.46,0.05,0.4,0.56,1867,100.0,0,0.0,0,0.0,0,0.0
12,LMI_20220826_1_0.0_8753.398625_mergedlength.json,12,700.12,758.47,11:40,12:38,43,0.91,0.36,0.44,1.62,1136,60.85,731,39.15,0,0.0,0,0.0
13,LMI_20220826_1_0.0_8753.398625_mergedlength.json,13,758.47,816.81,12:38,13:36,146,2.2,0.26,1.62,2.46,0,0.0,489,26.19,1378,73.81,0,0.0
14,LMI_20220826_1_0.0_8753.398625_mergedlength.json,14,816.81,875.16,13:36,14:35,124,2.46,0.07,2.39,2.67,0,0.0,0,0.0,1867,100.0,0,0.0
15,LMI_20220826_1_0.0_8753.398625_mergedlength.json,15,875.16,933.5,14:35,15:33,183,2.85,0.07,2.67,2.93,0,0.0,0,0.0,1867,100.0,0,0.0
16,LMI_20220826_1_0.0_8753.398625_mergedlength.json,16,933.5,991.84,15:33,16:31,130,2.33,0.18,2.14,2.72,0,0.0,0,0.0,1867,100.0,0,0.0
17,LMI_20220826_1_0.0_8753.398625_mergedlength.json,17,991.84,1050.19,16:31,17:30,132,2.42,0.2,2.14,2.8,0,0.0,0,0.0,1867,100.0,0,0.0
18,LMI_20220826_1_0.0_8753.398625_mergedlength.json,18,1050.19,1108.53,17:30,18:28,186,2.93,0.06,2.79,3.0,0,0.0,0,0.0,1867,100.0,0,0.0
19,LMI_20220826_1_0.0_8753.398625_mergedlength.json,19,1108.53,1166.88,18:28,19:26,138,2.5,0.14,2.35,2.79,0,0.0,0,0.0,1867,100.0,0,0.0
20,LMI_20220826_1_0.0_8753.398625_mergedlength.json,20,1166.88,1225.22,19:26,20:25,140,2.4,0.04,2.35,2.51,0,0.0,0,0.0,1867,100.0,0,0.0
21,LMI_20220826_1_0.0_8753.398625_mergedlength.json,21,1225.22,1283.56,20:25,21:23,170,2.82,0.21,2.51,3.13,0,0.0,0,0.0,1393,74.61,474,25.39
22,LMI_20220826_1_0.0_8753.398625_mergedlength.json,22,1283.56,1341.91,21:23,22:21,174,3.01,0.17,2.58,3.17,0,0.0,0,0.0,721,38.62,1146,61.38
23,LMI_20220826_1_0.0_8753.398625_mergedlength.json,23,1341.91,1400.25,22:21,23:20,97,1.65,0.58,0.77,2.58,388,20.78,840,44.99,639,34.23,0,0.0
24,LMI_20220826_1_0.0_8753.398625_mergedlength.json,24,1400.25,1458.59,23:20,24:18,61,1.07,0.31,0.73,1.62,952,50.99,915,49.01,0,0.0,0,0.0
25,LMI_20220826_1_0.0_8753.398625_mergedlength.json,25,1458.59,1516.94,24:18,25:16,82,1.6,0.04,1.55,1.65,0,0.0,1867,100.0,0,0.0,0,0.0
26,LMI_20220826_1_0.0_8753.398625_mergedlength.json,26,1516.94,1575.28,25:16,26:15,108,1.89,0.17,1.61,2.11,0,0.0,1138,60.95,729,39.05,0,0.0
27,LMI_20220826_1_0.0_8753.398625_mergedlength.json,27,1575.28,1633.62,26:15,27:13,130,2.04,0.19,1.62,2.24,0,0.0,676,36.21,1191,63.79,0,0.0
28,LMI_20220826_1_0.0_8753.398625_mergedlength.json,28,1633.62,1691.97,27:13,28:11,65,1.21,0.17,1.04,1.62,0,0.0,1867,100.0,0,0.0,0,0.0
29,LMI_20220826_1_0.0_8753.398625_mergedlength.json,29,1691.97,1750.31,28:11,29:10,116,1.95,0.38,1.29,2.51,0,0.0,957,51.26,910,48.74,0,0.0
30,LMI_20220826_1_0.0_8753.398625_mergedlength.json,30,1750.31,1808.66,29:10,30:08,150,2.67,0.08,2.51,2.77,0,0.0,0,0.0,1867,100.0,0,0.0
31,LMI_20220826_1_0.0_8753.398625_mergedlength.json,31,1808.66,1867.0,30:08,31:07,165,2.78,0.05,2.7,2.84,0,0.0,0,0.0,1867,100.0,0,0.0
32,LMI_20220826_1_0.0_8753.398625_mergedlength.json,32,1867.0,1925.34,31:07,32:05,159,2.62,0.04,2.58,2.7,0,0.0,0,0.0,1867,100.0,0,0.0
33,LMI_20220826_1_0.0_8753.398625_mergedlength.json,33,1925.34,1983.69,32:05,33:03,153,2.55,0.05,2.4,2.6,0,0.0,0,0.0,1867,100.0,0,0.0
34,LMI_20220826_1_0.0_8753.398625_mergedlength.json,34,1983.69,2042.03,33:03,34:02,99,1.68,0.48,0.84,2.4,205,10.98,1020,54.63,642,34.39,0,0.0
35,LMI_20220826_1_0.0_8753.398625_mergedlength.json,35,2042.03,2100.38,34:02,35:00,11,0.34,0.2,0.16,0.84,1867,100.0,0,0.0,0,0.0,0,0.0
36,LMI_20220826_1_0.0_8753.398625_mergedlength.json,36,2100.38,2158.72,35:00,35:58,57,1.1,0.56,0.25,2.04,868,46.49,940,50.35,59,3.16,0,0.0
37,LMI_20220826_1_0.0_8753.398625_mergedlength.json,37,2158.72,2217.06,35:58,36:57,141,2.14,0.18,1.68,2.34,0,0.0,406,21.75,1461,78.25,0,0.0
38,LMI_20220826_1_0.0_8753.398625_mergedlength.json,38,2217.06,2275.41,36:57,37:55,50,1.17,0.2,0.99,1.68,400,21.42,1467,78.58,0,0.0,0,0.0
39,LMI_20220826_1_0.0_8753.398625_mergedlength.json,39,2275.41,2333.75,37:55,38:53,112,1.78,0.32,1.17,2.25,0,0.0,1267,67.86,600,32.14,0,0.0
40,LMI_20220826_1_0.0_8753.398625_mergedlength.json,40,2333.75,2392.09,38:53,39:52,147,2.41,0.07,2.25,2.49,0,0.0,0,0.0,1867,100.0,0,0.0
